Facility_ID,Hospital_Type,Procedure_Category,Operative_Procedure,Procedure_Count,Infection_Count,SSI_ratio,Performance
220000017, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,171.0,0.0,0.0,Good
60000208, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,295.0,0.0,0.0,Good
70000150, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,213.0,1.0,0.4694835680751174,Good
140000191, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,66.0,0.0,0.0,Good
930000093, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,83.0,0.0,0.0,Good
70000141, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,29.0,0.0,0.0,Good
930000058, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,143.0,0.0,0.0,Good
60000058, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,93.0,0.0,0.0,Good
50000016, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,38.0,1.0,2.631578947368421,Good
60000011, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,399.0,2.0,0.5012531328320802,Good
930000056, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,143.0,1.0,0.6993006993006993,Good
230000013, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,303.0,1.0,0.33003300330033003,Good
930000054, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,9.0,0.0,0.0,Good
30000125, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,218.0,0.0,0.0,Good
90000040, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,83.0,1.0,1.2048192771084338,Good
930000060, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,8.0,0.0,0.0,Good
70000136, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,31.0,0.0,0.0,Good
140000183, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,159.0,0.0,0.0,Good
930000053, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,24.0,0.0,0.0,Good
70000139, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,180.0,0.0,0.0,Good
30000122, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,244.0,0.0,0.0,Good
30000118, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,41.0,0.0,0.0,Good
240001330, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,114.0,0.0,0.0,Good
250000008, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,343.0,0.0,0.0,Good
120000336, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,40.0,0.0,0.0,Good
30000117, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,116.0,0.0,0.0,Good
250000006, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,206.0,0.0,0.0,Good
140000195, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,154.0,1.0,0.6493506493506493,Good
70001351, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,260.0,0.0,0.0,Good
30000130, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,340.0,1.0,0.29411764705882354,Good
50000017, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,15.0,0.0,0.0,Good
930000068, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,135.0,1.0,0.7407407407407408,Good
220000010, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,79.0,0.0,0.0,Good
930000050, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,132.0,0.0,0.0,Good
630011745, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,267.0,2.0,0.7490636704119851,Good
630013398, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,229.0,0.0,0.0,Good
630011959, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,144.0,0.0,0.0,Good
630011683, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,287.0,0.0,0.0,Good
30000973, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,14.0,0.0,0.0,Good
40000949, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,186.0,2.0,1.0752688172043012,Good
140001086, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,127.0,0.0,0.0,Good
930000074, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,614.0,0.0,0.0,Good
930001543, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,337.0,1.0,0.2967359050445104,Good
120000319, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,17.0,0.0,0.0,Good
630011203, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,200.0,2.0,1.0,Good
930000026, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,398.0,1.0,0.25125628140703515,Good
60000015, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,44.0,0.0,0.0,Good
930000065, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,130.0,1.0,0.7692307692307693,Good
60000014, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,433.0,0.0,0.0,Good
60001022, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,123.0,0.0,0.0,Good
240000014, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,59.0,0.0,0.0,Good
930000063, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,142.0,0.0,0.0,Good
70000142, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,65.0,0.0,0.0,Good
80000045, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,724.0,2.0,0.2762430939226519,Good
930000062, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,64.0,0.0,0.0,Good
70000153, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,395.0,5.0,1.2658227848101267,Good
250000017, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,126.0,0.0,0.0,Good
240000082, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,143.0,0.0,0.0,Good
60000073, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,116.0,0.0,0.0,Good
930000052, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,150.0,0.0,0.0,Good
110000049, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,35.0,0.0,0.0,Good
30000109, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,80.0,0.0,0.0,Good
30000108, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,36.0,0.0,0.0,Good
140000797, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,98.0,2.0,2.0408163265306123,Good
220000030, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,69.0,0.0,0.0,Good
930000103, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,100.0,0.0,0.0,Good
240000104, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,293.0,1.0,0.3412969283276451,Good
70000635, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,90.0,1.0,1.1111111111111112,Good
60000068, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,175.0,2.0,1.1428571428571428,Good
30000143, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,283.0,0.0,0.0,Good
60000067, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,546.0,4.0,0.7326007326007326,Good
30000149, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,68.0,0.0,0.0,Good
110000067, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,85.0,1.0,1.1764705882352942,Good
140000041, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,94.0,1.0,1.0638297872340425,Good
50000035, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,169.0,0.0,0.0,Good
50000026, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,68.0,0.0,0.0,Good
250000344, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,175.0,0.0,0.0,Good
250000507, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,121.0,0.0,0.0,Good
930000064, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,5.0,0.0,0.0,Good
930000015, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,68.0,0.0,0.0,Good
60000021, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,112.0,0.0,0.0,Good
110000038, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,1.0,0.0,0.0,Good
110000056, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,13.0,0.0,0.0,Good
930000035, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,11.0,0.0,0.0,Good
230000020, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,124.0,1.0,0.8064516129032258,Good
50000031, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,53.0,0.0,0.0,Good
140000016, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,85.0,0.0,0.0,Good
30000151, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,293.0,1.0,0.3412969283276451,Good
30000146, Less than 125 Beds,Gastrointestinal Procedures,Gastric surgery,5.0,0.0,0.0,Good
230000005, Less than 125 Beds,Gastrointestinal Procedures,Gastric surgery,14.0,0.0,0.0,Good
120000411, 250+ Beds,Gastrointestinal Procedures,Gastric surgery,297.0,0.0,0.0,Good
60000002, 125-250 Beds,Gastrointestinal Procedures,Gastric surgery,7.0,0.0,0.0,Good
30000146, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,96.0,0.0,0.0,Good
930000151, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,127.0,0.0,0.0,Good
930000028, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,161.0,1.0,0.6211180124223602,Good
70000155, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,76.0,0.0,0.0,Good
140000118, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,79.0,0.0,0.0,Good
240000054, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,44.0,0.0,0.0,Good
630010957, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,57.0,0.0,0.0,Good
70000959, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,12.0,0.0,0.0,Good
50000039, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,123.0,0.0,0.0,Good
930000187, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,69.0,0.0,0.0,Good
50000037, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,61.0,0.0,0.0,Good
120001467, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,59.0,0.0,0.0,Good
930000127, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,445.0,1.0,0.22471910112359553,Good
50001468, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,2.0,0.0,0.0,Good
630014442, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,189.0,0.0,0.0,Good
30000141, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,148.0,0.0,0.0,Good
630011844, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,8.0,0.0,0.0,Good
110000068, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,65.0,0.0,0.0,Good
110000007, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,107.0,0.0,0.0,Good
30000134, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,333.0,1.0,0.3003003003003003,Good
930000129, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,186.0,0.0,0.0,Good
230000014, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,98.0,0.0,0.0,Good
120001464, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,118.0,0.0,0.0,Good
930000140, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,33.0,0.0,0.0,Good
230000261, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,202.0,2.0,0.9900990099009901,Good
70000133, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,217.0,0.0,0.0,Good
240000046, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,193.0,0.0,0.0,Good
110000041, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,103.0,0.0,0.0,Good
930000091, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,207.0,0.0,0.0,Good
930000101, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,312.0,0.0,0.0,Good
930000100, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,90.0,0.0,0.0,Good
930000081, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,373.0,0.0,0.0,Good
930000157, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,52.0,0.0,0.0,Good
930000066, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,323.0,4.0,1.238390092879257,Good
930000123, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,313.0,2.0,0.6389776357827476,Good
250000049, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,513.0,2.0,0.3898635477582846,Good
80000147, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,92.0,0.0,0.0,Good
90000146, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,108.0,0.0,0.0,Good
110000040, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,35.0,0.0,0.0,Good
230000444, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,1.0,0.0,0.0,Good
250000044, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,179.0,1.0,0.5586592178770949,Good
90000145, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,48.0,0.0,0.0,Good
630013873, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,341.0,1.0,0.2932551319648094,Good
250000042, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,31.0,0.0,0.0,Good
930000077, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,167.0,0.0,0.0,Good
930000133, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,23.0,0.0,0.0,Good
930000057, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,98.0,0.0,0.0,Good
930000099, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,314.0,2.0,0.6369426751592357,Good
60000062, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,132.0,0.0,0.0,Good
230000262, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,61.0,0.0,0.0,Good
60000063, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,148.0,1.0,0.6756756756756757,Good
930000128, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,241.0,0.0,0.0,Good
230000016, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,109.0,0.0,0.0,Good
80000036, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,569.0,3.0,0.5272407732864675,Good
80001470, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,8.0,0.0,0.0,Good
90000033, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,37.0,1.0,2.7027027027027026,Good
90000021, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,326.0,0.0,0.0,Good
220000026, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,86.0,0.0,0.0,Good
220000025, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,49.0,1.0,2.0408163265306123,Good
90000016, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,248.0,0.0,0.0,Good
80000149, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,285.0,0.0,0.0,Good
80000150, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,227.0,0.0,0.0,Good
80000022, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,164.0,1.0,0.6097560975609756,Good
40000126, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,369.0,2.0,0.5420054200542005,Good
140001268, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,124.0,2.0,1.6129032258064515,Good
140000704, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,70.0,0.0,0.0,Good
220000007, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,98.0,0.0,0.0,Good
630013913, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,63.0,0.0,0.0,Good
30000135, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,132.0,0.0,0.0,Good
250000101, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,34.0,0.0,0.0,Good
930000041, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,142.0,1.0,0.7042253521126761,Good
930000125, Less than 125 Beds,Gastrointestinal Procedures,Gallbladder surgery,63.0,0.0,0.0,Good
240000053, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,440.0,1.0,0.22727272727272727,Good
70000147, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,219.0,1.0,0.45662100456621,Good
930000104, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,128.0,0.0,0.0,Good
220000029, 125-250 Beds,Gastrointestinal Procedures,Gallbladder surgery,46.0,0.0,0.0,Good
50000280, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,271.0,0.0,0.0,Good
80000152, 250+ Beds,Gastrointestinal Procedures,Gallbladder surgery,195.0,3.0,1.5384615384615385,Good
930000074, 250+ Beds,Gastrointestinal Procedures,Small bowel surgery,103.0,3.0,2.912621359223301,Good
30000139, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",6.0,0.0,0.0,Good
930000008, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",26.0,0.0,0.0,Good
90000013, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",1.0,0.0,0.0,Good
140000012, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",6.0,0.0,0.0,Good
140000425, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",56.0,3.0,5.357142857142857,Bad
930000005, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",5.0,0.0,0.0,Good
110000070, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",11.0,0.0,0.0,Good
110000058, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",13.0,0.0,0.0,Good
30001799, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",3.0,0.0,0.0,Good
50000455, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",6.0,0.0,0.0,Good
40000122, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",2.0,0.0,0.0,Good
60000002, 125-250 Beds,Gastrointestinal Procedures,Rectal surgery,2.0,0.0,0.0,Good
630012960, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",6.0,0.0,0.0,Good
120001330, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",4.0,0.0,0.0,Good
930000059, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",58.0,1.0,1.7241379310344827,Good
120000411, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",31.0,0.0,0.0,Good
30000146, Less than 125 Beds,Gastrointestinal Procedures,Appendix surgery,29.0,0.0,0.0,Good
930000151, 125-250 Beds,Gastrointestinal Procedures,Appendix surgery,75.0,0.0,0.0,Good
930000028, 250+ Beds,Gastrointestinal Procedures,Appendix surgery,136.0,2.0,1.4705882352941175,Good
70000155, Less than 125 Beds,Gastrointestinal Procedures,Appendix surgery,57.0,0.0,0.0,Good
140000118, 250+ Beds,Gastrointestinal Procedures,Appendix surgery,121.0,0.0,0.0,Good
240000054, Less than 125 Beds,Gastrointestinal Procedures,Appendix surgery,34.0,0.0,0.0,Good
630010957, Less than 125 Beds,Gastrointestinal Procedures,Appendix surgery,22.0,0.0,0.0,Good
50000039, 125-250 Beds,Gastrointestinal Procedures,Appendix surgery,35.0,0.0,0.0,Good
930000129, 250+ Beds,Gastrointestinal Procedures,Appendix surgery,122.0,2.0,1.639344262295082,Good
930000187, 125-250 Beds,Gastrointestinal Procedures,Appendix surgery,59.0,0.0,0.0,Good
50000037, Less than 125 Beds,Gastrointestinal Procedures,Appendix surgery,63.0,0.0,0.0,Good
230000005, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",11.0,0.0,0.0,Good
120000338, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",13.0,0.0,0.0,Good
30000114, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",2.0,0.0,0.0,Good
930000012, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",2.0,0.0,0.0,Good
930000093, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",5.0,0.0,0.0,Good
930000058, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",19.0,0.0,0.0,Good
60000058, 125-250 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",5.0,0.0,0.0,Good
50000016, Less than 125 Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",4.0,0.0,0.0,Good
60000011, 250+ Beds,Gastrointestinal Procedures,"Bile duct, liver or pancreatic surgery",12.0,2.0,16.666666666666664,Bad
