Year,State,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Hospital_Type,County,Procedure_Count,Infection_Count,Predicted_Infection_Count,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,SIR_2015,"On Track Toward 2020 Goal (0.88, 2017)",Notes
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,250000707,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,Riverside,178,1,0.471,2.12,0.05,11.83,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030001370,"Kaiser Foundation Hospital, Roseville",Acute Care Hospital,Major Teaching,Placer,363,1,1.135,0.88,0.04,4.35,Same,0.00,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000130,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Community (>250 Beds),Sacramento,166,2,0.509,3.93,0.48,14.19,Same,3.88,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630017096,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,San Diego,69,0,0.162,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,220000008,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,San Francisco,160,1,0.566,1.77,0.05,9.84,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,070000150,"Kaiser Foundation Hospital, San Jose",Acute Care Hospital,Community (125-250 Beds),Santa Clara,207,1,0.709,1.41,0.04,7.86,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,Community (125-250 Beds),Alameda,99,0,0.253,0.00,0,14.58,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000944,"Kaiser Foundation Hospital, San Rafael",Acute Care Hospital,Community (<125 Beds),Marin,73,0,0.215,0.00,0,17.16,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,070001355,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,Santa Clara,207,0,0.647,0.00,0,5.7,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000508,"Kaiser Foundation Hospital, Santa Rosa",Acute Care Hospital,Community (125-250 Beds),Sonoma,144,3,0.492,6.10,1.26,17.82,Worse,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000071,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Community (>250 Beds),Los Angeles,129,0,0.292,0.00,0,12.63,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000133,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Community (125-250 Beds),Sacramento,177,1,0.569,1.76,0.04,9.79,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,Community (<125 Beds),San Mateo,106,0,0.349,0.00,0,10.57,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630012364,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,Solano,101,0,0.333,0.00,0,11.08,Same,2.81,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,Community (125-250 Beds),Contra Costa,237,1,0.778,1.29,0.03,7.16,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000076,"Kaiser Foundation Hospital, West LA",Acute Care Hospital,Community (125-250 Beds),Los Angeles,115,0,0.253,0.00,0,14.58,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000290,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Community (>250 Beds),Los Angeles,112,0,0.304,0.00,0,12.13,Same,3.24,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120001444,Kaweah Delta Medical Center,Acute Care Hospital,Community (>250 Beds),Tulare,126,1,0.796,1.26,0.03,7,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000912,Keck Hospital of USC,Acute Care Hospital,Major Teaching,Los Angeles,24,0,0.073,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,Kern,50,1,0.132,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000040,LAC+USC Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,183,0,1.131,0.00,0,2.65,Same,0.00,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000027,LAC/Harbor UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,130,1,0.865,1.16,0.03,6.44,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000038,LAC/Olive View UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,106,0,0.289,0.00,0,12.76,Same,2.46,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000024,La Palma Intercommunity Hospital,Acute Care Hospital,Community (125-250 Beds),Orange,38,0,0.092,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000047,Lakewood Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,103,0,0.201,0.00,0,18.35,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000027,Loma Linda University Medical Center,Acute Care Hospital,Major Teaching,San Bernardino,57,1,0.42,2.38,0.06,13.27,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630012971,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,Community (<125 Beds),Riverside,125,1,0.247,4.05,0.1,22.56,Same,,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630012294,Loma Linda University Surgical Hospital,Acute Care Hospital,Major Teaching,San Bernardino,6,0,0.022,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,050000018,Lompoc Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Santa Barbara,35,0,0.111,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000095,Long Beach Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,213,0,0.439,0.00,0,8.4,Same,1.89,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000025,Los Alamitos Medical Center,Acute Care Hospital,Community (125-250 Beds),Orange,112,2,0.364,5.50,0.67,19.85,Same,6.21,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000085,Los Angeles Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,21,0,0.04,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,050000020,Los Robles Hospital & Medical Center,Acute Care Hospital,Community (>250 Beds),Ventura,164,2,0.322,6.21,0.75,22.44,Same,5.24,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,070001349,Lucile Packard Children's Hospital Stanford,Acute Care Hospital,Pediatric,Santa Clara,1,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000021,Mad River Community Hospital,Acute Care Hospital,Community (<125 Beds),Humboldt,36,0,0.08,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,040000111,Madera Community Hospital,Acute Care Hospital,Community (<125 Beds),Madera,67,0,0.169,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000005,Mammoth Hospital,Critical Access Hospital,Critical Access,Mono,12,0,0.033,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,050000021,Marian Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Santa Barbara,157,1,0.418,2.39,0.06,13.33,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,050000009,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,Community (<125 Beds),San Luis Obispo,32,0,0.093,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000953,Marin General Hospital,Acute Care Hospital,Community (125-250 Beds),Marin,18,0,0.07,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000044,Marina Del Rey Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,59,0,0.123,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000120,Mark Twain Medical Center,Critical Access Hospital,Critical Access,Calaveras,9,0,0.026,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000121,Marshall Medical Center,Acute Care Hospital,Community (<125 Beds),El Dorado,48,0,0.119,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000035,Martin Luther King Jr. Community Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,122,0,0.278,0.00,0,13.27,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,040000110,Memorial Hospital Los Banos,Acute Care Hospital,Community (<125 Beds),Merced,29,0,0.053,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000092,Memorial Hospital of Gardena,Acute Care Hospital,Community (125-250 Beds),Los Angeles,32,0,0.133,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000123,Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Stanislaus,176,0,1.262,0.00,0,2.37,Same,0.00,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000023,Mendocino Coast District Hospital,Critical Access Hospital,Critical Access,Mendocino,4,0,0.014,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,250000727,Menifee Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Riverside,37,0,0.08,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000124,Mercy General Hospital,Acute Care Hospital,Community (>250 Beds),Sacramento,68,0,0.19,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120000404,Mercy Hospital,Acute Care Hospital,Community (<125 Beds),Kern,78,0,0.182,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000901,Mercy Hospital of Folsom,Acute Care Hospital,Community (<125 Beds),Sacramento,118,0,0.338,0.00,0,10.91,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,040000113,Mercy Medical Center,Acute Care Hospital,Community (125-250 Beds),Merced,124,0,0.371,0.00,0,9.94,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,230000012,Mercy Medical Center Mt. Shasta,Critical Access Hospital,Critical Access,Siskiyou,20,0,0.056,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,Community (>250 Beds),Shasta,105,0,0.254,0.00,0,14.52,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000127,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,Sacramento,124,0,0.729,0.00,0,5.06,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120000701,Mercy Southwest Hospital,Acute Care Hospital,Community (<125 Beds),Kern,145,0,0.404,0.00,0,9.13,Same,2.45,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,030000037,Methodist Hospital of Sacramento,Acute Care Hospital,Community (125-250 Beds),Sacramento,110,0,0.243,0.00,0,15.18,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000096,Methodist Hospital of Southern California,Acute Care Hospital,Community (>250 Beds),Los Angeles,154,0,0.347,0.00,0,10.63,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,220000017,Mills-Peninsula Medical Center,Acute Care Hospital,Community (125-250 Beds),San Mateo,139,0,0.388,0.00,0,9.51,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000027,Mission Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,17,0,0.039,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000066,Mission Hospital Laguna Beach,Acute Care Hospital,Community (<125 Beds),Orange,44,0,0.087,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,060000060,Mission Hospital Regional Medical Center,Acute Care Hospital,Community (>250 Beds),Orange,236,3,0.528,5.68,1.17,16.61,Worse,2.89,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000009,Montclair Hospital Medical Center,Acute Care Hospital,Community (<125 Beds),San Bernardino,32,0,0.054,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000108,Monterey Park Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,66,0,0.145,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,070000145,Natividad Medical Center,Acute Care Hospital,Major Teaching,Monterey,84,0,0.2,0.00,0,18.44,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000010,Northbay Medical Center,Acute Care Hospital,Community (125-250 Beds),Solano,36,0,0.108,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000378,Northbay Vacavalley Hospital,Acute Care Hospital,Community (<125 Beds),Solano,17,0,0.062,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000037,Northern Inyo Hospital,Critical Access Hospital,Critical Access,Inyo,15,0,0.048,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,132,0,0.715,0.00,0,5.16,Same,0.00,Yes,* See Data Dictionary
